,Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag
1289,1609,576175,576183,167.06,165.51,,178.3570000000002,-2493.9500000000185,-0.009278103675326332,2021-12-10 09:36:00,2021-12-10 09:44:00,0 days 00:08:00,
1290,-1515,576565,576949,166.28,160.58,167.89,148.47000000000028,8635.499999999984,0.03427952850613414,2021-12-13 09:36:00,2021-12-13 16:00:00,0 days 06:24:00,
1291,1798,576955,576996,154.75,153.3185,,177.44600000000003,-2573.8369999999995,-0.009250403877221314,2021-12-14 09:36:00,2021-12-14 10:17:00,0 days 00:41:00,
1292,-1516,577345,577615,153.87,155.48,,136.12190000000018,-2440.7599999999775,-0.010463378176382543,2021-12-15 09:36:00,2021-12-15 14:06:00,0 days 04:30:00,
1293,-3802,577735,577735,166.65,167.32,,151.56500000000008,-2547.3399999999524,-0.00402040204020393,2021-12-16 09:36:00,2021-12-16 09:36:00,0 days 00:00:00,
1294,1121,578125,578126,150.3656,148.111,,178.60000000000008,-2527.406600000012,-0.014994120995759697,2021-12-17 09:36:00,2021-12-17 09:37:00,0 days 00:01:00,
1295,-3347,578515,578515,144.93,145.7208,,127.78400000000002,-2646.8075999999674,-0.005456427240736916,2021-12-20 09:36:00,2021-12-20 09:36:00,0 days 00:00:00,
1296,5362,578905,578905,149.91,149.91,,162.36000000000018,0.0,0.0,2021-12-21 09:36:00,2021-12-21 09:36:00,0 days 00:00:00,
1297,-3950,579295,579295,155.29,155.91,,144.43209999999993,-2449.000000000018,-0.003992530104965031,2021-12-22 09:36:00,2021-12-22 09:36:00,0 days 00:00:00,
1298,2319,579685,580069,163.03,166.06,161.97,174.89999999999998,7026.570000000002,0.018585536404342795,2021-12-23 09:36:00,2021-12-23 16:00:00,0 days 06:24:00,
1299,1159,580075,580459,169.1284,173.3827,167.0,189.3200000000001,4930.733700000001,0.02515426149599942,2021-12-27 09:36:00,2021-12-27 16:00:00,0 days 06:24:00,
1300,-2055,580465,580849,173.772,170.7,174.98,158.45999999999998,6312.9600000000055,0.017678337131413646,2021-12-28 09:36:00,2021-12-28 16:00:00,0 days 06:24:00,
1301,3098,580855,580857,172.11,171.27,,188.08899999999986,-2602.3200000000106,-0.004880599616524317,2021-12-29 09:36:00,2021-12-29 09:38:00,0 days 00:02:00,
1302,1792,581245,581252,171.78,170.36,,185.38009999999986,-2544.6399999999776,-0.008266387239492357,2021-12-30 09:36:00,2021-12-30 09:43:00,0 days 00:07:00,
1303,1646,581635,581647,170.12,168.62,,185.15,-2469.0,-0.008817305431460198,2021-12-31 09:36:00,2021-12-31 09:48:00,0 days 00:12:00,
1304,1386,582025,582037,169.57,167.76,,188.95999999999998,-2508.660000000003,-0.01067405791118714,2022-01-03 09:36:00,2022-01-03 09:48:00,0 days 00:12:00,
1305,-3430,582415,582799,171.06,164.97,171.89,158.57000000000008,20888.70000000001,0.03560154331813403,2022-01-04 09:36:00,2022-01-04 16:00:00,0 days 06:24:00,
1306,-884,582805,582822,159.72,162.73,,131.29999999999995,-2660.839999999992,-0.018845479589281178,2022-01-05 09:36:00,2022-01-05 09:53:00,0 days 00:17:00,
1307,777,583195,583223,149.93,146.54,,176.34990000000016,-2634.0300000000116,-0.022610551590742434,2022-01-06 09:36:00,2022-01-06 10:04:00,0 days 00:28:00,
1308,-1339,583585,583593,147.54,149.48,,127.02000000000018,-2597.659999999997,-0.013148976548732483,2022-01-07 09:36:00,2022-01-07 09:44:00,0 days 00:08:00,
1309,-1044,583975,584231,136.88,139.3599,,111.47099999999983,-2589.0156000000156,-0.01811732904734087,2022-01-10 09:36:00,2022-01-10 13:52:00,0 days 04:16:00,
1310,-2145,584365,584366,142.6196,143.82,,123.12000000000012,-2574.8580000000043,-0.008416795447470093,2022-01-11 09:36:00,2022-01-11 09:37:00,0 days 00:01:00,
1311,1563,584755,584761,155.2,153.57,,173.39999999999992,-2547.689999999993,-0.010502577319587592,2022-01-12 09:36:00,2022-01-12 09:42:00,0 days 00:06:00,
1312,-9893,585145,585149,77.1,77.365,,72.36000000000006,-2621.6450000000054,-0.003437094682230857,2022-01-13 09:36:00,2022-01-13 09:40:00,0 days 00:04:00,
1313,4026,585535,585919,69.63,72.0195,69.0,80.22000000000003,9620.126999999993,0.0343171046962516,2022-01-14 09:36:00,2022-01-14 16:00:00,0 days 06:24:00,
1314,-2418,585925,585932,67.76,68.8268,,57.28669999999995,-2579.5224000000017,-0.015743801652892575,2022-01-18 09:36:00,2022-01-18 09:43:00,0 days 00:07:00,
1315,-3955,586315,586317,67.32,67.989,,59.94599999999997,-2645.895000000044,-0.009937611408199709,2022-01-19 09:36:00,2022-01-19 09:38:00,0 days 00:02:00,
1316,3987,586705,586983,66.39,65.75,,75.18699999999995,-2551.680000000002,-0.009640006025003811,2022-01-20 09:36:00,2022-01-20 14:14:00,0 days 04:38:00,
1317,1995,587095,587101,61.4,60.14,,73.69999999999996,-2513.699999999996,-0.020521172638436447,2022-01-21 09:36:00,2022-01-21 09:42:00,0 days 00:06:00,
1318,-5080,587485,587485,53.82,54.3,,43.41000000000001,-2438.399999999984,-0.008918617614269708,2022-01-24 09:36:00,2022-01-24 09:36:00,0 days 00:00:00,
1319,5925,587875,587885,54.19,53.76,,63.67600000000003,-2547.749999999998,-0.007935043365934646,2022-01-25 09:36:00,2022-01-25 09:46:00,0 days 00:10:00,
1320,-2804,588265,588293,56.38,57.25,,46.37899999999997,-2439.4799999999927,-0.015431003902092844,2022-01-26 09:36:00,2022-01-26 10:04:00,0 days 00:28:00,
1321,-3024,588655,588663,54.75,55.55,,49.25150000000003,-2419.1999999999916,-0.014611872146118587,2022-01-27 09:36:00,2022-01-27 09:44:00,0 days 00:08:00,
1322,-1648,589045,589124,51.31,52.77,,37.919999999999966,-2406.0800000000013,-0.02845449230169561,2022-01-28 09:36:00,2022-01-28 10:55:00,0 days 01:19:00,
1323,1901,589435,589819,57.46,61.91,56.22,67.283,8459.449999999992,0.07744517925513383,2022-01-31 09:36:00,2022-01-31 16:00:00,0 days 06:24:00,
1324,-4155,589825,590180,61.94,62.52,,51.23,-2409.9000000000224,-0.009363900548918336,2022-02-01 09:36:00,2022-02-01 15:31:00,0 days 05:55:00,
1325,-4045,590215,590218,64.7,65.29,,54.189999999999884,-2386.550000000014,-0.00911901081916544,2022-02-02 09:36:00,2022-02-02 09:39:00,0 days 00:03:00,
1326,5113,590605,590749,59.38,58.93,,68.0,-2300.8500000000145,-0.0075783091950152315,2022-02-03 09:36:00,2022-02-03 12:00:00,0 days 02:24:00,
1327,-1968,590995,591003,56.2497,57.439,,45.34000000000001,-2340.5424000000057,-0.021143223874971806,2022-02-04 09:36:00,2022-02-04 09:44:00,0 days 00:08:00,
1328,-4285,591385,591386,58.7629,59.31,,52.45999999999997,-2344.3235000000013,-0.009310296122213124,2022-02-07 09:36:00,2022-02-07 09:37:00,0 days 00:01:00,
1329,-3708,591775,591777,56.74,57.36,,49.9307,-2298.9599999999905,-0.010927035600986956,2022-02-08 09:36:00,2022-02-08 09:38:00,0 days 00:02:00,
1330,-6417,592165,592169,61.45,61.81,,55.24999999999996,-2310.1199999999963,-0.005858421480878784,2022-02-09 09:36:00,2022-02-09 09:40:00,0 days 00:04:00,
1331,3267,592555,592797,59.92,59.22,,66.81999999999998,-2286.900000000009,-0.011682242990654235,2022-02-10 09:36:00,2022-02-10 13:38:00,0 days 04:02:00,
1332,10782,592945,592945,58.95,58.75,,65.26000000000002,-2156.4000000000306,-0.003392705682782049,2022-02-11 09:36:00,2022-02-11 09:36:00,0 days 00:00:00,
1333,3900,593335,593593,53.17,52.59,,62.064999999999934,-2261.999999999993,-0.010908406996426478,2022-02-14 09:36:00,2022-02-14 13:54:00,0 days 04:18:00,
1334,3468,593725,593740,56.19,55.54,,61.28009999999998,-2254.1999999999953,-0.01156789464317487,2022-02-15 09:36:00,2022-02-15 09:51:00,0 days 00:15:00,
1335,-8326,594115,594401,56.02,56.28,,50.61610000000001,-2164.7599999999834,-0.0046411995715816,2022-02-16 09:36:00,2022-02-16 14:22:00,0 days 04:46:00,
1336,7018,594505,594516,55.76,55.45,,60.359999999999935,-2175.5799999999663,-0.005559540889526482,2022-02-17 09:36:00,2022-02-17 09:47:00,0 days 00:11:00,
1337,-2834,594895,594915,52.0,52.76,,45.900000000000006,-2153.8399999999942,-0.014615384615384475,2022-02-18 09:36:00,2022-02-18 09:56:00,0 days 00:20:00,
1338,9692,595285,595285,49.13,48.91,,56.13000000000003,-2132.240000000058,-0.004477915733767657,2022-02-22 09:36:00,2022-02-22 09:36:00,0 days 00:00:00,
1339,5783,595675,595675,50.41,50.05,,55.71500000000001,-2081.879999999997,-0.007141440190438386,2022-02-23 09:36:00,2022-02-23 09:36:00,0 days 00:00:00,
1340,1620,596065,596449,41.91,49.51,40.61,57.50000000000002,12312.000000000002,0.18134096874254357,2022-02-24 09:36:00,2022-02-24 16:00:00,0 days 06:24:00,
1341,3353,596845,596850,51.02,50.35,,59.21,-2246.5100000000057,-0.013132105056840482,2022-02-28 09:36:00,2022-02-28 09:41:00,0 days 00:05:00,
1342,3129,597235,597270,52.35,51.64,,57.99009999999998,-2221.590000000003,-0.013562559694364817,2022-03-01 09:36:00,2022-03-01 10:11:00,0 days 00:35:00,
1343,-3285,597625,597633,50.22,50.88,,45.22,-2168.100000000012,-0.0131421744324971,2022-03-02 09:36:00,2022-03-02 09:44:00,0 days 00:08:00,
1344,-5434,598015,598399,53.38,50.02,53.78,47.484999999999964,18258.239999999998,0.06294492319220679,2022-03-03 09:36:00,2022-03-03 16:00:00,0 days 06:24:00,
1345,13309,598405,598410,49.35,49.165,,54.49000000000001,-2462.1650000000304,-0.0037487335359676077,2022-03-04 09:36:00,2022-03-04 09:41:00,0 days 00:05:00,
1346,-3339,598795,599179,47.84,42.87,48.5401,42.25899999999999,16594.83000000002,0.1038879598662209,2022-03-07 09:36:00,2022-03-07 16:00:00,0 days 06:24:00,
1347,-3478,599185,599185,41.9299,42.66,,34.14990000000006,-2539.287799999976,-0.01741239545050166,2022-03-08 09:36:00,2022-03-08 09:36:00,0 days 00:00:00,
1348,-4074,599575,599602,44.95,45.55,,38.150000000000006,-2444.399999999977,-0.013348164627363657,2022-03-09 09:36:00,2022-03-09 10:03:00,0 days 00:27:00,
1349,-5042,599965,599987,44.55,45.04,,36.36,-2470.58000000001,-0.010998877665544304,2022-03-10 09:36:00,2022-03-10 09:58:00,0 days 00:22:00,
1350,-4839,600355,600739,45.98,42.29,46.47,40.07500000000004,17855.90999999999,0.08025228360156589,2022-03-11 09:36:00,2022-03-11 16:00:00,0 days 06:24:00,
1351,-4856,600745,600753,41.64,42.16,,35.23000000000007,-2525.119999999981,-0.012487992315081575,2022-03-14 09:36:00,2022-03-14 09:44:00,0 days 00:08:00,
1352,10236,601135,601136,41.07,40.82,,46.369000000000014,-2559.0,-0.006087168249330421,2022-03-15 09:36:00,2022-03-15 09:37:00,0 days 00:01:00,
1353,7997,601525,601795,45.46,45.13,,49.7455,-2639.0099999999866,-0.007259128904531398,2022-03-16 09:36:00,2022-03-16 14:06:00,0 days 04:30:00,
1354,4093,601915,602299,47.63,49.85,47.0399,54.950900000000004,9086.459999999995,0.04660927986563079,2022-03-17 09:36:00,2022-03-17 16:00:00,0 days 06:24:00,
1355,-4747,602305,602306,49.12,49.665,,43.47000000000002,-2587.115000000008,-0.011095276872964188,2022-03-18 09:36:00,2022-03-18 09:37:00,0 days 00:01:00,
1356,5022,602695,602712,53.22,52.72,,57.529999999999994,-2511.0,-0.009394964299135666,2022-03-21 09:36:00,2022-03-21 09:53:00,0 days 00:17:00,
1357,5176,603085,603469,53.37,55.88,52.87,59.95000000000006,12991.760000000026,0.04703016676035232,2022-03-22 09:36:00,2022-03-22 16:00:00,0 days 06:24:00,
1358,-5796,603475,603513,54.23,54.69,,43.730000000000025,-2666.160000000005,-0.008482389821132141,2022-03-23 09:36:00,2022-03-23 10:14:00,0 days 00:38:00,
1359,-7998,603865,603871,54.15,54.48,,49.500000000000036,-2639.3399999999865,-0.006094182825484795,2022-03-24 09:36:00,2022-03-24 09:42:00,0 days 00:06:00,
1360,-5029,604255,604315,56.82,57.3396,,51.62400000000003,-2613.0683999999846,-0.009144667370644122,2022-03-25 09:36:00,2022-03-25 10:36:00,0 days 01:00:00,
1361,4172,604645,604766,57.515,56.9,,63.020000000000046,-2565.7800000000084,-0.010692862731461417,2022-03-28 09:36:00,2022-03-28 11:37:00,0 days 02:01:00,
1362,3162,605035,605041,62.2,61.39,,72.19899999999997,-2561.220000000007,-0.01302250803858529,2022-03-29 09:36:00,2022-03-29 09:42:00,0 days 00:06:00,
1363,6945,605425,605427,62.03,61.67,,65.53510000000001,-2500.199999999996,-0.005803643398355596,2022-03-30 09:36:00,2022-03-30 09:38:00,0 days 00:02:00,
1364,-3638,605815,605897,60.05,60.74,,53.14999999999995,-2510.2200000000175,-0.011490424646128261,2022-03-31 09:36:00,2022-03-31 10:58:00,0 days 01:22:00,
1365,-4645,606205,606589,58.27,58.02,58.815,52.630000000000024,1161.25,0.004290372404324727,2022-04-01 09:36:00,2022-04-01 16:00:00,0 days 06:24:00,
1366,7803,606595,606979,58.54,61.38,58.23,62.950000000000045,22160.520000000026,0.04851383669285969,2022-04-04 09:36:00,2022-04-04 16:00:00,0 days 06:24:00,
1367,-5663,607375,607702,54.79,55.28,,49.000000000000014,-2774.8700000000113,-0.00894323781711992,2022-04-06 09:36:00,2022-04-06 15:03:00,0 days 05:27:00,
1368,3040,607765,607830,54.02,53.145,,60.47999999999996,-2660.0,-0.01619770455386893,2022-04-07 09:36:00,2022-04-07 10:41:00,0 days 01:05:00,
1369,-4030,608155,608241,52.67,53.341,,44.76999999999996,-2704.1299999999974,-0.012739700018986166,2022-04-08 09:36:00,2022-04-08 11:02:00,0 days 01:26:00,
1370,-4545,608545,608556,49.48,50.06,,42.6799,-2636.1000000000245,-0.011721907841552248,2022-04-11 09:36:00,2022-04-11 09:47:00,0 days 00:11:00,
1371,-6202,608935,608947,49.77,50.2,,43.17909999999996,-2666.8599999999983,-0.008639742816958007,2022-04-12 09:36:00,2022-04-12 09:48:00,0 days 00:12:00,
1372,-16149,609325,609325,47.59,47.77,,43.20999999999995,-2906.8199999999956,-0.0037823072073965847,2022-04-13 09:36:00,2022-04-13 09:36:00,0 days 00:00:00,
1373,9585,609715,609715,50.44,50.1835,,53.515,-2458.552499999957,-0.005085249801744518,2022-04-14 09:36:00,2022-04-14 09:36:00,0 days 00:00:00,
1374,3856,610105,610123,47.09,46.44,,55.145999999999994,-2506.400000000022,-0.013803355277129059,2022-04-18 09:36:00,2022-04-18 09:54:00,0 days 00:18:00,
1375,4911,610495,610499,47.03,46.52,,52.62999999999995,-2504.60999999999,-0.010844142036997573,2022-04-19 09:36:00,2022-04-19 09:40:00,0 days 00:04:00,
1376,-4350,610885,611269,50.17,47.92,50.74,44.47,9787.5,0.04484751843731316,2022-04-20 09:36:00,2022-04-20 16:00:00,0 days 06:24:00,
1377,2630,611275,611307,50.54,49.56,,59.639999999999965,-2577.399999999992,-0.01939058171745145,2022-04-21 09:36:00,2022-04-21 10:08:00,0 days 00:32:00,
1378,6223,611665,611665,45.28,44.86,,51.87000000000004,-2613.6600000000108,-0.00927561837455837,2022-04-22 09:36:00,2022-04-22 09:36:00,0 days 00:00:00,
1379,9029,612055,612064,40.879,40.5993,,45.986,-2525.4112999999843,-0.006842143888059815,2022-04-25 09:36:00,2022-04-25 09:45:00,0 days 00:09:00,
1380,-3424,612445,612829,41.56,38.34,42.29,34.21000000000001,11025.279999999995,0.07747834456207892,2022-04-26 09:36:00,2022-04-26 16:00:00,0 days 06:24:00,
1381,3542,612835,612874,38.84,38.093,,46.49999999999996,-2645.874,-0.019232749742533417,2022-04-27 09:36:00,2022-04-27 10:15:00,0 days 00:39:00,
1382,16149,613225,613225,39.87,39.7,,47.25999999999995,-2745.3299999999126,-0.004263857536995097,2022-04-28 09:36:00,2022-04-28 09:36:00,0 days 00:00:00,
1383,2506,613615,613668,40.86,39.84,,50.55999999999999,-2556.11999999999,-0.024963289280469758,2022-04-29 09:36:00,2022-04-29 10:29:00,0 days 00:53:00,
1384,-4289,614005,614012,36.06,36.66,,31.570000000000043,-2573.3999999999755,-0.01663893510815284,2022-05-02 09:36:00,2022-05-02 09:43:00,0 days 00:07:00,
1385,-19269,614395,614416,38.07,38.2,,31.880000000000003,-2504.9700000000494,-0.003414762280010475,2022-05-03 09:36:00,2022-05-03 09:57:00,0 days 00:21:00,
1386,-7085,614785,614991,38.205,38.55,,34.00000000000006,-2444.324999999992,-0.00903023164507255,2022-05-04 09:36:00,2022-05-04 13:02:00,0 days 03:26:00,
1387,-5581,615175,615559,40.08,35.79,40.51,33.17010000000002,23942.489999999994,0.10703592814371254,2022-05-05 09:36:00,2022-05-05 16:00:00,0 days 06:24:00,
1388,-2961,615565,615608,34.4504,35.37,,26.160000000000018,-2722.9355999999866,-0.026693449132666025,2022-05-06 09:36:00,2022-05-06 10:19:00,0 days 00:43:00,
1389,6085,615955,615968,32.76,32.33,,39.36830000000004,-2616.5499999999984,-0.013125763125763079,2022-05-09 09:36:00,2022-05-09 09:49:00,0 days 00:13:00,
1390,-5128,616345,616729,32.56,31.67,33.08,27.96899999999998,4563.920000000003,0.027334152334152373,2022-05-10 09:36:00,2022-05-10 16:00:00,0 days 06:24:00,
1391,-2920,616735,616744,30.455,31.38,,22.060000000000002,-2701.0000000000023,-0.030372681004761093,2022-05-11 09:36:00,2022-05-11 09:45:00,0 days 00:09:00,
1392,-2756,617125,617137,27.05,28.019,,17.764100000000013,-2670.5639999999935,-0.035822550831792865,2022-05-12 09:36:00,2022-05-12 09:48:00,0 days 00:12:00,
1393,-4967,617515,617521,29.58,30.1,,25.86999999999999,-2582.8400000000156,-0.017579445571332064,2022-05-13 09:36:00,2022-05-13 09:42:00,0 days 00:06:00,
1394,-5546,617905,617910,30.86,31.3,,25.28,-2440.240000000007,-0.014257939079714843,2022-05-16 09:36:00,2022-05-16 09:41:00,0 days 00:05:00,
1395,7376,618295,618308,32.54,32.19,,37.04010000000003,-2581.6000000000104,-0.010755992624462252,2022-05-17 09:36:00,2022-05-17 09:49:00,0 days 00:13:00,
1396,12514,618685,618689,31.505,31.305,,35.159300000000016,-2502.799999999991,-0.006348198698619245,2022-05-18 09:36:00,2022-05-18 09:40:00,0 days 00:04:00,
1397,6661,619075,619085,27.91,27.53,,33.15999999999998,-2531.1799999999935,-0.013615191687567196,2022-05-19 09:36:00,2022-05-19 09:46:00,0 days 00:10:00,
1398,-6511,619465,619849,28.46,27.3499,28.8399,24.156,7227.861099999995,0.03900562192550949,2022-05-20 09:36:00,2022-05-20 16:00:00,0 days 06:24:00,
1399,10774,619855,619856,27.67,27.4301,,31.268399999999996,-2584.6826000000237,-0.008670039754246517,2022-05-23 09:36:00,2022-05-23 09:37:00,0 days 00:01:00,
1400,-6879,620245,620629,26.9812,26.76,27.36,23.13900000000002,1521.6347999999973,0.008198301039242128,2022-05-24 09:36:00,2022-05-24 16:00:00,0 days 06:24:00,
1401,5293,620635,621019,26.87,27.96,26.385,32.71999999999997,5769.369999999999,0.040565686639374654,2022-05-25 09:36:00,2022-05-25 16:00:00,0 days 06:24:00,
1402,4530,621025,621409,28.255,30.36,27.68,32.22940000000002,9535.650000000001,0.07450008847991518,2022-05-26 09:36:00,2022-05-26 16:00:00,0 days 06:24:00,
1403,8501,621415,621799,31.6,33.24,31.27,36.68900000000002,13941.640000000005,0.051898734177215244,2022-05-27 09:36:00,2022-05-27 16:00:00,0 days 06:24:00,
1404,-3325,621805,621941,32.525,33.38,,25.260000000000012,-2842.875000000013,-0.026287471176018595,2022-05-31 09:36:00,2022-05-31 11:52:00,0 days 02:16:00,
1405,6296,622195,622226,34.16,33.71,,39.45570000000002,-2833.199999999973,-0.013173302107728269,2022-06-01 09:36:00,2022-06-01 10:07:00,0 days 00:31:00,
1406,5496,622585,622969,31.9629,34.96,31.45,38.04599999999999,16472.061599999997,0.09376808737630182,2022-06-02 09:36:00,2022-06-02 16:00:00,0 days 06:24:00,
1407,5935,622975,622977,33.41,32.9,,39.1,-3026.849999999988,-0.01526489075127202,2022-06-03 09:36:00,2022-06-03 09:38:00,0 days 00:02:00,
1408,-8392,623365,623391,33.605,33.95,,30.099999999999987,-2895.2400000000503,-0.01026632941526584,2022-06-06 09:36:00,2022-06-06 10:02:00,0 days 00:26:00,
1409,5386,623755,624139,31.595,33.46,31.05,37.08990000000001,10044.89000000001,0.05902832726697271,2022-06-07 09:36:00,2022-06-07 16:00:00,0 days 06:24:00,
1410,-15835,624145,624145,33.0,33.19,,28.20000000000003,-3008.649999999964,-0.005757575757575628,2022-06-08 09:36:00,2022-06-08 09:36:00,0 days 00:00:00,
1411,5727,624535,624541,32.3901,31.88,,36.00000000000003,-2921.3426999999874,-0.015748639244707374,2022-06-09 09:36:00,2022-06-09 09:42:00,0 days 00:06:00,
1412,-3686,624925,625309,27.825,26.905,28.62,20.71999999999999,3391.119999999993,0.03306379155435757,2022-06-10 09:36:00,2022-06-10 16:00:00,0 days 06:24:00,
1413,6929,625315,625350,24.66,24.22,,30.843500000000027,-3048.760000000009,-0.017842660178426617,2022-06-13 09:36:00,2022-06-13 10:11:00,0 days 00:35:00,
1414,-9521,625705,625932,23.49,23.8,,19.989899999999984,-2951.5100000000216,-0.013197105151128152,2022-06-14 09:36:00,2022-06-14 13:23:00,0 days 03:47:00,
1415,16229,626095,626096,24.11,23.92,,27.400099999999984,-3083.509999999963,-0.007880547490667689,2022-06-15 09:36:00,2022-06-15 09:37:00,0 days 00:01:00,
1416,-6885,626485,626869,22.6931,21.855,23.12,19.101000000000003,5770.318500000005,0.03693193085122792,2022-06-16 09:36:00,2022-06-16 16:00:00,0 days 06:24:00,
1417,6035,626875,626922,22.515,22.04,,27.828700000000012,-2866.6250000000086,-0.021097046413502185,2022-06-17 09:36:00,2022-06-17 10:23:00,0 days 00:47:00,
1418,9272,627265,627649,24.1,24.315,23.78,26.294999999999987,1993.4799999999987,0.00892116182572611,2022-06-21 09:36:00,2022-06-21 16:00:00,0 days 06:24:00,
1419,8168,627655,628039,23.91,24.38,23.55,29.00999999999998,3838.959999999991,0.01965704726056039,2022-06-22 09:36:00,2022-06-22 16:00:00,0 days 06:24:00,
1420,-8051,628045,628110,24.71,25.07,,20.599999999999998,-2898.3599999999956,-0.014569000404694332,2022-06-23 09:36:00,2022-06-23 10:41:00,0 days 01:05:00,
1421,6942,628435,628819,26.48,27.88,26.0501,30.87399999999998,9718.79999999999,0.052870090634441036,2022-06-24 09:36:00,2022-06-24 16:00:00,0 days 06:24:00,
1422,-4480,628825,629209,27.82,27.22,28.5,22.620000000000005,2688.0000000000064,0.021567217828900143,2022-06-27 09:36:00,2022-06-27 16:00:00,0 days 06:24:00,
1423,4695,629215,629245,28.0122,27.3604,,36.31100000000003,-3060.201000000007,-0.02326843303988979,2022-06-28 09:36:00,2022-06-28 10:06:00,0 days 00:30:00,
1424,-4908,629605,629621,24.27,24.9,,17.88000000000003,-3092.039999999995,-0.02595797280593315,2022-06-29 09:36:00,2022-06-29 09:52:00,0 days 00:16:00,
1425,-7171,629995,630106,23.85,24.27,,18.45000000000001,-3011.819999999987,-0.017610062893081757,2022-06-30 09:36:00,2022-06-30 11:27:00,0 days 01:51:00,
1426,-6930,630385,630396,23.49,23.93,,19.199700000000004,-3049.200000000009,-0.018731375053214094,2022-07-01 09:36:00,2022-07-01 09:47:00,0 days 00:11:00,
1427,-9223,630775,630787,23.1513,23.47,,18.45000000000001,-2939.370099999998,-0.013765965626120424,2022-07-05 09:36:00,2022-07-05 09:48:00,0 days 00:12:00,
1428,11026,631165,631166,25.89,25.62,,30.98499999999998,-2977.0199999999954,-0.010428736964078755,2022-07-06 09:36:00,2022-07-06 09:37:00,0 days 00:01:00,
1429,6026,631555,631939,26.84,27.84,26.37,29.749899999999993,6026.0,0.037257824143070106,2022-07-07 09:36:00,2022-07-07 16:00:00,0 days 06:24:00,
1430,8812,631945,631961,27.1101,26.78,,30.91499999999999,-2908.841199999983,-0.01217627378726005,2022-07-08 09:36:00,2022-07-08 09:52:00,0 days 00:16:00,
1431,-8472,632335,632719,26.93,26.035,27.27,23.92900000000002,7582.439999999996,0.03323431117712583,2022-07-11 09:36:00,2022-07-11 16:00:00,0 days 06:24:00,
1432,8330,633115,633499,24.06,25.31,23.69,30.34999999999999,10412.5,0.051953449709060795,2022-07-13 09:36:00,2022-07-13 16:00:00,0 days 06:24:00,
1433,-5540,633505,633631,24.15,24.725,,18.31499999999999,-3185.500000000016,-0.023809523809523947,2022-07-14 09:36:00,2022-07-14 11:42:00,0 days 02:06:00,
1434,13959,633895,633902,26.47,26.25,,30.069999999999993,-3070.979999999984,-0.008311295806573415,2022-07-15 09:36:00,2022-07-15 09:43:00,0 days 00:07:00,
1435,9500,634285,634522,27.69,27.37,,32.28699999999998,-3040.0000000000027,-0.011556518598772159,2022-07-18 09:36:00,2022-07-18 13:33:00,0 days 03:57:00,
1436,-12038,634675,634727,27.02,27.27,,24.42000000000002,-3009.5,-0.00925240562546259,2022-07-19 09:36:00,2022-07-19 10:28:00,0 days 00:52:00,
1437,11302,635065,635449,28.71,29.86,28.44,31.603599999999993,12997.299999999985,0.0400557297109021,2022-07-20 09:36:00,2022-07-20 16:00:00,0 days 06:24:00,
1438,-6345,635455,635474,29.735,30.22,,25.98,-3077.324999999996,-0.016310744913401676,2022-07-21 09:36:00,2022-07-21 09:55:00,0 days 00:19:00,
1439,-16211,635845,635847,30.75,30.9399,,27.650999999999975,-3078.4689000000244,-0.006175609756097655,2022-07-22 09:36:00,2022-07-22 09:38:00,0 days 00:02:00,
1440,-14436,636235,636619,29.45,28.97,29.67,27.158899999999996,6929.280000000006,0.016298811544991576,2022-07-25 09:36:00,2022-07-25 16:00:00,0 days 06:24:00,
1441,-7420,636625,637009,28.15,27.255,28.57,23.94999999999998,6640.899999999997,0.03179396092362341,2022-07-26 09:36:00,2022-07-26 16:00:00,0 days 06:24:00,
1442,-13262,637015,637016,28.52,28.76,,25.23099999999999,-3182.8800000000265,-0.008415147265077305,2022-07-27 09:36:00,2022-07-27 09:37:00,0 days 00:01:00,
1443,17078,637405,637408,30.75,30.565,,35.29949999999998,-3159.429999999978,-0.006016260162601594,2022-07-28 09:36:00,2022-07-28 09:39:00,0 days 00:03:00,
1444,-8786,637795,637800,31.89,32.25,,28.694999999999997,-3162.959999999995,-0.011288805268109048,2022-07-29 09:36:00,2022-07-29 09:41:00,0 days 00:05:00,
1445,-15437,638185,638186,32.68,32.88,,28.27899999999999,-3087.4000000000437,-0.006119951040391758,2022-08-01 09:36:00,2022-08-01 09:37:00,0 days 00:01:00,
1446,7453,638575,638609,32.87,32.4599,,37.57100000000002,-3056.475299999999,-0.012476422269546705,2022-08-02 09:36:00,2022-08-02 10:10:00,0 days 00:34:00,
1447,7960,638965,639349,33.91,35.68,33.52,39.10009999999996,14089.200000000024,0.05219699203774697,2022-08-03 09:36:00,2022-08-03 16:00:00,0 days 06:24:00,
1448,10318,639355,639397,35.75,35.4433,,39.517199999999995,-3164.530599999993,-0.008579020979020968,2022-08-04 09:36:00,2022-08-04 10:18:00,0 days 00:42:00,
1449,5859,639745,639855,34.93,34.39,,39.07499999999999,-3163.859999999995,-0.015459490409390209,2022-08-05 09:36:00,2022-08-05 11:26:00,0 days 01:50:00,
1450,5241,640135,640262,35.93,35.333,,42.895000000000024,-3128.877000000007,-0.016615641525187907,2022-08-08 09:36:00,2022-08-08 11:43:00,0 days 02:07:00,
